,Unnamed: 0,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt,controversial-score,POPULARITY
315,325,XBYo6w9H8_A,StudentMovies,932.0,Film & Animation,32.0,16725,4.25,28,10,20,0.5979073243647235,0.1469452789699571
661,676,lU957nd0KaU,VivaJimmy,1131.0,Comedy,78.0,578,4.54,26,28,20,48.44290657439446,0.14655105216622458
1845,1874,EhCwdH2TMq4,jamestownncarolina,1058.0,News & Politics,180.0,155,0.0,0,0,20,0.0,0.14650283553875237
1517,1544,0sHlkI3vt_0,SportCalcio,1135.0,Entertainment,128.0,1700,4.82,28,10,14,5.88235294117647,0.1464577973568282
1044,1062,1wIp8kmZY4w,RidleyReport,1131.0,News & Politics,335.0,397,4.88,26,19,20,47.858942065491185,0.14623101679929265
320,330,5h4lC7bTf3I,fineartspot,1115.0,Education,98.0,163,0.0,0,0,0,0.0,0.14618834080717488
2825,2855,Ypr8yUD605Q,sakuraiisen,896.0,Music,233.0,44717,4.65,17,17,20,0.3801686159626093,0.14595736607142856
3299,3330,FIPiVGEUTRA,masterbekas,1112.0,Music,577.0,162,0.0,0,0,20,0.0,0.14568345323741008
332,342,lk_R1NCMRAg,mohd222cp,1135.0,Music,230.0,3084,4.38,26,29,20,9.40337224383917,0.1455971806167401
3955,3989,BwXZlP61B-c,AsikTV,975.0,Entertainment,258.0,11248,4.92,26,6,20,0.5334281650071124,0.14545641025641026
1889,1918,vyia7e7g01o,uknowwhatimean4sho,1128.0,Entertainment,554.0,4023,4.34,29,16,20,3.9771314939100173,0.14542648936170213
3561,3595,ks2I3Ipo3YA,SeanHopps,898.0,Entertainment,487.0,3647,4.47,19,56,20,15.355086372360844,0.14499124721603562
1307,1328,011bZQK8XR8,andr3sfc,770.0,Sports,250.0,32131,4.74,19,13,20,0.4045936945628832,0.14478857142857143
350,360,NEHgvPvBfuI,mark20070,682.0,Entertainment,51.0,4420,3.18,11,103,20,23.30316742081448,0.1444609384164223
2881,2911,KTAq370HrXM,Maudio13,1090.0,Music,606.0,5833,4.67,21,41,14,7.028973084176239,0.144421376146789
305,315,37vthK3EPeM,Nimwghen,862.0,News & Politics,302.0,16332,4.59,22,24,14,1.4695077149155031,0.14392663573085845
3466,3500,NBgRCuS1WdE,zonamagia,1128.0,Howto & Style,77.0,162,0.0,0,0,20,0.0,0.14361702127659576
288,297,IfipxOAvjcw,sailormoonstars90,649.0,Film & Animation,29.0,30825,4.45,20,7,14,0.22708840227088403,0.14349614791987672
3110,3140,I_pkKIdJWCU,SirMixItAllUp,848.0,Film & Animation,585.0,12291,5.0,24,9,20,0.7322431047107639,0.1434941037735849
3342,3374,HuxNXwyyv7M,bsregistration,839.0,News & Politics,395.0,2544,4.21,29,18,0,7.0754716981132075,0.14312218116805722
738,754,HxQkEwKgEyc,dvdd127,712.0,Sports,239.0,8183,4.48,23,28,20,3.4217279726261762,0.1425329775280899
3208,3238,YAp2iB7tNm4,bologna500,767.0,Film & Animation,306.0,6266,4.19,27,21,20,3.3514203638684963,0.1422994915254237
3801,3835,bNUq-SFUCv8,mediaoneonline,998.0,News & Politics,113.0,142,0.0,0,0,0,0.0,0.14228456913827656
4015,4049,_2C06kUKii8,buschensafter,710.0,Film & Animation,258.0,7004,4.3,27,16,20,2.2844089091947457,0.14196478873239438
728,744,Pei4lofk_OA,dannycohen62,482.0,Comedy,65.0,10095,2.42,26,58,20,5.745418524021793,0.14186398340248962
1644,1672,IG80zr1iIK0,hannahmontanarocks11,1128.0,Entertainment,158.0,895,4.73,15,70,20,78.2122905027933,0.14174343971631206
4017,4051,#NAME?,derMBA,711.0,Entertainment,306.0,6092,4.12,25,30,14,4.9244911359159556,0.14156821378340365
2544,2574,zRj1LFQmlr4,TraderB52,1104.0,Howto & Style,482.0,156,0.0,0,0,0,0.0,0.14130434782608695
3967,4001,LrUde8vjYyw,AsikTV,973.0,Entertainment,592.0,7946,4.85,27,2,20,0.2516989680342311,0.14111649537512846
1933,1962,GUNga0MOyZE,shazzdazz,801.0,Sports,243.0,113,0.0,0,1,0,8.849557522123893,0.14107365792759052
3302,3333,QDkPdRtr310,janKoens,1099.0,Autos & Vehicles,506.0,155,0.0,0,0,0,0.0,0.1410373066424022
2607,2637,DhyQy3XXc3o,juan833blue,1101.0,Travel & Events,177.0,155,0.0,0,0,0,0.0,0.1407811080835604
2875,2905,vB3VkKfilQI,danielomiguel,1062.0,Music,594.0,21524,4.58,24,10,20,0.4645976584278015,0.14018741996233522
1748,1776,raR2V1ik_UI,Fluffycatz,726.0,Entertainment,258.0,4468,4.8,25,14,20,3.133393017009848,0.1401542699724518
2065,2094,64ECOmUdUT8,kloris2,1117.0,News & Politics,291.0,4681,4.54,24,27,20,5.76799829096347,0.14015068934646377
1092,1110,aRvfaSnD4Wk,Milienkov,639.0,Entertainment,25.0,2544,3.77,26,38,20,14.937106918238994,0.14000122065727696
908,926,5szK9FsNa1A,BowtieBandit,485.0,Comedy,85.0,13826,3.37,27,20,20,1.4465499783017504,0.13949721649484537
2562,2592,hPDny4BF5mE,felipedrl,985.0,Comedy,17.0,137,0.0,0,1,20,7.299270072992701,0.13908629441624365
3707,3741,e1guCBcpjnY,friendsofcooper,827.0,Pets & Animals,305.0,115,0.0,0,0,0,0.0,0.13905683192261184
2569,2599,xz74jT-52GE,luzciano,669.0,Comedy,6.0,93,0.0,0,0,0,0.0,0.13901345291479822
160,166,ZYryffNvDaU,puprock2975,986.0,Sports,478.0,7853,5.0,22,21,0,2.674137272379982,0.13896450304259633
1328,1349,iT-QzmCPlso,ildiwc026,1133.0,Entertainment,30.0,157,0.0,0,0,20,0.0,0.13857016769638128
1173,1191,ktnEtJt9WHM,GwnythsPal,1069.0,Film & Animation,59.0,148,0.0,0,0,0,0.0,0.1384471468662301
3223,3253,SJnPTq0yyJk,nfork,666.0,People & Blogs,53.0,92,0.0,0,0,0,0.0,0.13813813813813813
2700,2730,ZDFM8nbyKzY,thirtythreezero,1044.0,Entertainment,68.0,144,0.0,0,2,0,13.888888888888888,0.13793103448275862
3831,3865,E2uo8HG7z5g,WizardKrew86,543.0,Entertainment,303.0,4874,4.33,18,51,20,10.463684858432499,0.13791605893186004
304,314,iZHwdwLGbuA,JasonBentleyJones,892.0,Entertainment,29.0,3881,3.82,33,7,14,1.8036588508116465,0.13741089686098654
219,225,gsFyNxoF5fc,suchiha13,961.0,Music,183.0,1152,4.76,25,17,20,14.756944444444445,0.13719875130072842
3455,3487,qiJGt1VzAd8,zonamagia,1101.0,Howto & Style,73.0,151,0.0,0,0,0,0.0,0.1371480472297911
1200,1218,lOO9PbcyuV0,LKS317,1058.0,Music,326.0,7487,4.65,26,9,20,1.2020836115934286,0.1369765595463138
3952,3986,Hg47-CwiP-I,AsikTV,973.0,Entertainment,566.0,8690,5.0,25,3,20,0.34522439585730724,0.1369311408016444
3536,3570,Nsn-dItaKng,flock101,1125.0,Comedy,52.0,154,0.0,0,0,0,0.0,0.1368888888888889
3104,3134,59MTyd-5gOs,jesusbarrancos,833.0,Comedy,38.0,114,0.0,0,0,0,0.0,0.1368547418967587
1707,1735,DP6zmg6gQig,theEMOofMEXICOcity,1134.0,Comedy,124.0,1036,2.74,31,51,20,49.227799227799224,0.1368535802469136
3823,3857,nN3kYIPPthI,broadbandtvcomedy,1067.0,Entertainment,282.0,146,0.0,0,1,0,6.8493150684931505,0.13683223992502344
2407,2436,nwqXVAYsYW4,employeofdayear,1122.0,Music,291.0,28966,5.0,19,16,14,0.5523717461851826,0.13681639928698752
2409,2438,MeOsnO7ZY4w,supertrooper073,1122.0,Music,297.0,11109,4.95,22,18,14,1.6203078584931137,0.1368010695187166
2046,2075,rb_hKZHg3JI,Irlyliekmudkipz,1126.0,Entertainment,42.0,154,0.0,0,0,20,0.0,0.13676731793960922
3988,4022,6j0sB3KnlbQ,TheGoldCrow,585.0,Comedy,150.0,3361,4.68,25,14,20,4.165426956263016,0.13674529914529915
418,428,bInw8dLfRPg,theshaggyskinhead,1112.0,Howto & Style,5.0,152,0.0,0,2,20,13.157894736842104,0.1366906474820144
3929,3963,_SnJHXiTTfE,Syl1er,696.0,Entertainment,326.0,95,0.0,0,0,0,0.0,0.13649425287356323
3136,3166,UDv4AkBzPEU,infovids,1019.0,Howto & Style,290.0,13617,4.55,20,32,20,2.3500036718807373,0.1363631010794897
3254,3284,Kedfy9savoo,BCBband,1122.0,Music,273.0,379,4.86,22,29,0,76.51715039577836,0.13625778966131907
206,212,-17Zbw0e6zs,RosetylerProductions,1061.0,Entertainment,100.0,2198,5.0,13,69,20,31.392174704276616,0.13607163053722904
1261,1281,1bhcs_87NOQ,kushtv,967.0,Sports,260.0,35709,3.14,28,11,20,0.30804559074743065,0.13584761116856256
3140,3170,IMGu4maX0k4,shooterTV,601.0,Entertainment,239.0,4479,4.87,23,16,20,3.5722259432909134,0.13546257903494177
340,350,QZxrUo3Hacg,mclorkus,1058.0,Entertainment,204.0,5683,3.67,24,42,20,7.390462783740983,0.13545145557655955
1596,1623,8tP9o37Fh6c,slowdownsugar92,1136.0,Entertainment,237.0,495,5.0,23,20,14,40.40404040404041,0.1354357394366197
3043,3073,J3OIELqFdlU,xster71,1123.0,Entertainment,352.0,152,0.0,0,0,8,0.0,0.13535173642030277
994,1012,uYjFJh_56fE,weshtv,1116.0,News & Politics,104.0,10770,3.94,16,62,20,5.7567316620241415,0.1346905376344086
2801,2831,hOBUb0IdMCU,KillaDose,887.0,Music,269.0,16520,4.65,23,9,18,0.5447941888619854,0.13457457722660654
769,787,4mPpXALHNBY,runeshai,961.0,Film & Animation,377.0,129,0.0,0,0,20,0.0,0.13423517169614985
1700,1728,4xgKgLDAqCc,llmcfly4ever,976.0,Music,184.0,2031,4.83,23,21,20,10.3397341211226,0.13417094262295082
3654,3688,0Ww4dnbPY5s,NimrodrigoReloaded,593.0,Entertainment,234.0,5934,4.43,23,22,20,3.7074486012807553,0.1338967453625632
1606,1634,F94eFmfW-7w,8dznyboy,1069.0,Music,377.0,2780,4.92,25,8,20,2.8776978417266186,0.13360056127221703
2198,2227,w8xW5IUvhpM,setloose,770.0,Film & Animation,465.0,9748,4.3,23,22,20,2.256873204759951,0.13355974025974024
538,551,f62bnWUgXrA,Trevanator72,1098.0,Comedy,413.0,3995,4.05,21,44,20,11.013767209011263,0.1326884335154827
3271,3301,48Qe37cImnw,Drakinola,1024.0,Entertainment,599.0,3761,4.87,23,17,20,4.520074448285031,0.13268285156249998
1065,1083,8WFVSb0dlSI,politicsforuk,1028.0,News & Politics,325.0,716,4.38,13,75,20,104.74860335195531,0.13263649805447472
130,132,yYc9bk2muyw,devttt,1135.0,News & Politics,407.0,392,4.07,30,10,14,25.510204081632654,0.13244537444933924
2796,2826,qomwbrMoUGs,stapled4,886.0,People & Blogs,279.0,17248,4.86,22,6,20,0.34786641929499074,0.13238726862302486
3953,3987,mGE6diUx2IE,AsikTV,974.0,Entertainment,574.0,7102,4.84,25,3,20,0.42241622078287805,0.13129158110882957
3495,3529,9bZV8fBBtqI,Lusajfer,1074.0,People & Blogs,344.0,141,0.0,0,0,20,0.0,0.13128491620111732
240,247,ddpiGvL8uZA,StormProductionzZ,1120.0,Education,54.0,147,0.0,0,0,20,0.0,0.13125
1500,1527,d2JCvdhSRco,1DICKNICE,1132.0,People & Blogs,83.0,2105,3.67,30,19,20,9.026128266033254,0.1309595406360424
1063,1081,nhQcjGZJaIc,BNPBloke,768.0,News & Politics,285.0,1915,4.56,25,14,20,7.310704960835508,0.13049348958333332
3092,3122,VqqcoRx_6SU,jp345jp,1097.0,Sports,94.0,143,0.0,0,4,0,27.972027972027973,0.13035551504102097
3006,3036,mw2Q-INGQ1Y,RenTaker,713.0,Music,268.0,16000,4.86,21,5,8,0.3125,0.12950039270687239
3496,3530,97-nEoFZdSs,Lusajfer,1037.0,People & Blogs,264.0,134,0.0,0,0,20,0.0,0.12921890067502412
1193,1211,2qt1gm4OdHo,wetvonrte,1122.0,Music,116.0,4730,4.16,25,21,20,4.439746300211416,0.1292156862745098
3392,3424,6ZlTND7nt4s,lenbot,1057.0,Music,249.0,2816,4.44,25,15,20,5.326704545454545,0.12866414380321667
3965,3999,8IlzSWMMKAk,ansizim14,1123.0,Film & Animation,597.0,1833,4.8,25,7,20,3.8188761593016913,0.12863223508459484
249,256,nZUQTqatZRE,IrustyshacklefordI,1068.0,Comedy,59.0,7797,5.0,21,16,20,2.0520713094780043,0.12830056179775282
148,154,PHf2g_4TyDY,Bigbrando99,998.0,Sports,131.0,4052,4.64,22,22,20,5.429417571569595,0.12814012024048094
3737,3771,P_QaXZiLhro,Bethgile,632.0,Travel & Events,195.0,5699,4.7,23,11,0,1.9301631865239517,0.12811740506329114
1696,1724,_wGp-NbhYQk,taralovessyou,1103.0,People & Blogs,190.0,3412,5.0,19,30,20,8.792497069167643,0.12809338168631007
3540,3574,HosfGh9UvAA,Dirkovic80,1006.0,Music,214.0,5753,5.0,20,22,20,3.8240917782026767,0.12771868787276341
2359,2388,3KCgCfy6xBk,DoItLookLikeICare,1112.0,Music,583.0,3903,5.0,10,74,20,18.959774532410965,0.12750989208633093
2665,2695,JxBXRaSoddA,GodzOfThunder,1106.0,Music,335.0,1490,3.48,21,53,20,35.57046979865772,0.12742719710669076
2695,2725,Xo71VgMQo2M,prodmod,1100.0,Howto & Style,13.0,140,0.0,0,0,20,0.0,0.12727272727272726
265,273,B7qcTm5fHRc,RadioKalin,1134.0,Entertainment,129.0,3699,4.76,21,24,14,6.488240064882401,0.12722190476190476
2676,2706,w8dfZRNFlt4,WrkX51R,1132.0,Music,275.0,143,0.0,0,0,20,0.0,0.12632508833922262
3457,3490,DP4saoH6m5c,zonamagia,1089.0,Howto & Style,58.0,137,0.0,0,0,0,0.0,0.1258034894398531
2869,2899,h-1biBBGOOI,DjKayC90,929.0,Music,186.0,31301,4.75,16,16,20,0.5111657774511996,0.12569321851453177
628,642,KaHF7j-GMeA,netwinner,801.0,People & Blogs,145.0,2824,3.15,13,81,0,28.68271954674221,0.1254755930087391
620,634,HCaElWpyLCQ,dkoleary88,1119.0,People & Blogs,73.0,3885,4.38,21,30,20,7.722007722007723,0.12545184986595173
2675,2705,#NAME?,nkncba,985.0,Sports,433.0,34869,4.8,15,18,20,0.5162178439301385,0.1254
2422,2451,IJKssP8bT7A,TurkisHdeluXe2oo7,1108.0,Music,182.0,10173,4.53,19,30,20,2.948982601002654,0.12525140794223827
318,328,cv9Tn-j8z3c,missglamorousprom,1056.0,People & Blogs,39.0,132,0.0,0,0,0,0.0,0.125
604,618,N3ttfrgYpRQ,jayrat77,1104.0,Howto & Style,295.0,6376,4.11,19,41,14,6.430363864491844,0.12486536231884059
2679,2709,OeMvsxqg2NM,ssoler01,1131.0,Autos & Vehicles,60.0,141,0.0,0,0,0,0.0,0.1246684350132626
596,610,Ah5NiAJXutc,ShawnGehrke,1134.0,Science & Technology,134.0,219,5.0,2,114,20,520.5479452054794,0.1241931216931217
2960,2990,9w1OoFViLks,adamfirestorm,1017.0,News & Politics,112.0,126,0.0,0,0,0,0.0,0.12389380530973451
3892,3926,Ch3waELi47Q,Aurelkaniunka,1114.0,Music,258.0,138,0.0,0,1,0,7.246376811594203,0.12387791741472172
2795,2825,JdRlMVK7pI0,GBoyProductions,1105.0,Music,329.0,10813,4.82,22,8,14,0.7398501803384815,0.12382552036199096
2671,2701,PkJJ5bMzo70,ale2872,1016.0,Autos & Vehicles,295.0,23067,4.56,18,19,20,0.823687518966489,0.12378374015748031
3931,3965,PIrtlzUEhms,captainribman2001,547.0,Comedy,205.0,23805,3.74,19,9,20,0.3780718336483932,0.12357919561243144
3553,3587,HNYWUOPkqp0,HOOPfilms,1123.0,Entertainment,384.0,1649,4.75,16,46,20,27.895694360218315,0.12346838824577025
3031,3061,kjDAZ8lxWNw,IXIRaindog7IXI,970.0,Entertainment,23.0,8267,2.71,35,20,20,2.41925728801258,0.12337268041237112
1890,1919,XWPtjB3r5zA,Ziggystarla,1047.0,People & Blogs,309.0,1250,3.64,22,42,20,33.6,0.12327388729703916
1105,1123,AlIuq0lzayQ,Lyonstomb,516.0,Film & Animation,48.0,9378,3.54,26,13,20,1.3862230752825762,0.12321441860465117
