,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt
3367,eN6JCfKtLDk,anonymozzybinoswald,1134.0,Nonprofits & Activism,611.0,56,3.4,5,0,0
3368,uZTCPTpWZUY,anonymozzybinoswald,1134.0,Nonprofits & Activism,597.0,25,3.0,4,0,20
3369,3MzEiNL27Bs,anonymozzybinoswald,1134.0,News & Politics,452.0,39,4.0,4,0,20
3370,asl6zQexKFI,anonymozzybinoswald,1134.0,Nonprofits & Activism,617.0,256,3.67,12,2,20
3371,oe0XiSQeaTg,anonymozzybinoswald,1134.0,Nonprofits & Activism,279.0,23,3.0,4,0,0
3372,fLzC02FaQ0g,anonymozzybinoswald,1134.0,News & Politics,556.0,27,3.4,5,0,0
3373,xqv2U_dpdf0,anonymozzybinoswald,1133.0,News & Politics,568.0,76,3.67,3,6,20
3374,HuxNXwyyv7M,bsregistration,839.0,News & Politics,395.0,2544,4.21,29,18,0
3375,Ob3AzZhmIeU,anonymozzybinoswald,1134.0,News & Politics,519.0,58,3.4,5,0,20
3376,Bvuj6AX-Dok,anonymozzybinoswald,1134.0,Nonprofits & Activism,563.0,72,2.6,5,1,0
3377,efo58MoLU5U,anonymozzybinoswald,1134.0,Nonprofits & Activism,462.0,133,3.67,6,1,20
3378,ZPH5HYwry6c,anonymozzybinoswald,1133.0,News & Politics,376.0,45,4.0,4,0,0
3379,wr3Tu7dekEA,anonymozzybinoswald,1135.0,Nonprofits & Activism,127.0,165,4.43,7,3,20
3380,QXi02GoU6mo,anonymozzybinoswald,1133.0,News & Politics,597.0,133,3.67,6,4,20
3381,d2vFJsJsmJQ,anonymozzybinoswald,1133.0,News & Politics,570.0,43,4.0,4,0,20
3382,VhYmtRZmWhM,Ololadin12,1019.0,Comedy,395.0,315,5.0,2,1,0
3383,2NXw4CD7Ps4,TheStoepsel2001,945.0,Entertainment,243.0,400,0.0,0,0,0
3384,nAu1aHBoVKo,EA,906.0,Entertainment,193.0,114474,4.45,165,253,20
3385,WqJNDP0_qto,nickbonanno,628.0,Entertainment,281.0,7268,4.69,13,6,0
3386,Eze-PHENGas,Jomei014,629.0,Entertainment,151.0,8734,3.82,17,14,0
3387,sM_fLzHuB4E,BanLin,898.0,Entertainment,263.0,1849,5.0,2,1,20
3388,lQF7-HBysc0,punkish69,656.0,Entertainment,143.0,1933,4.83,18,13,0
3389,X4SMUGxNPfI,mikerodriguez,664.0,People & Blogs,186.0,2298,4.11,9,14,20
3390,SXAoz6uTAcw,lostsanity11,648.0,Entertainment,270.0,1791,4.33,18,8,0
3391,FO0BeuOKM3E,a16production,1021.0,Entertainment,31.0,636998,4.06,1745,523,14
3392,v9EPv8rjj_8,MaudusKiwie,841.0,Entertainment,383.0,572,0.0,0,1,0
3393,T1pQJZ-g1bk,ppoppens,662.0,Entertainment,402.0,486,3.5,2,4,0
3394,7i6_7UHrPHg,chongo158,1026.0,Entertainment,92.0,5994,4.0,20,16,20
3395,DQ13hjDPqDc,Hengsen,671.0,Entertainment,124.0,946,3.8,5,0,0
3396,G4YUCUmmXms,drakan1981,670.0,Entertainment,595.0,234,5.0,1,1,0
3397,ZR4V1bhlsMs,petervv19,638.0,People & Blogs,88.0,1204,5.0,3,0,0
3398,TYiC6Ax1Sac,manicmommies,754.0,Entertainment,430.0,3384,3.75,8,15,20
3399,v_YVZjsNans,tmhw11,686.0,People & Blogs,305.0,323,5.0,1,1,0
3400,VKM8BR-hZwQ,pioneerpresstech,769.0,Entertainment,187.0,870,5.0,1,0,0
3401,TSJXTeq0NfM,Hengsen,671.0,Entertainment,242.0,1056,5.0,2,0,0
3402,za_hfryoLi4,Morenower,1129.0,Entertainment,102.0,201,5.0,2,1,20
3403,D2o4I1_bmgQ,rejoder,762.0,Travel & Events,285.0,3951,4.33,3,3,20
3404,wsZ8qXb4tfo,MadMonty2006,811.0,Entertainment,144.0,1117,0.0,0,0,20
3405,MQ17UHldB5I,siobhand87,773.0,Travel & Events,202.0,668,4.0,1,0,0
3406,0DH2hi2N2mY,smdani,763.0,Entertainment,479.0,2942,4.89,9,3,20
3407,neVEP_j1Gck,bgiemaria,1130.0,Travel & Events,34.0,42,0.0,0,0,20
3408,V9M_ZWoqEfg,bgiemaria,1130.0,Travel & Events,37.0,28,0.0,0,0,0
3409,Upjmsu_Q97c,fallaausiasmarch,1129.0,Entertainment,550.0,169,0.0,0,0,20
3410,jKa4KulbMOg,pardo800,1129.0,Travel & Events,40.0,646,5.0,2,0,0
3411,1P2X3DaRsYs,meercatsteve,1131.0,Travel & Events,190.0,92,0.0,0,0,0
3412,#NAME?,globaleyevision,1136.0,Travel & Events,337.0,23,0.0,0,0,20
3413,xOs63DpVamg,YeReMaT,1129.0,Film & Animation,497.0,898,4.67,3,2,0
3414,Y1_OBFywJA0,rejoder,762.0,Travel & Events,161.0,438,0.0,0,0,0
3415,HXuCNPxdddk,raffaelmilano,763.0,Entertainment,231.0,8705,4.33,3,10,20
3416,wCWhQPspWL0,dolovera,768.0,Entertainment,297.0,835,5.0,3,6,0
3417,Wb5-AuYT9Gs,onfalla,899.0,People & Blogs,260.0,1010,4.33,3,0,0
3418,hXc-0Wi2J4U,YeReMaT,1129.0,Film & Animation,596.0,343,5.0,1,0,20
3419,KKgQUK_9rt0,Mavericky85,1136.0,Travel & Events,410.0,4,0.0,0,0,0
3420,daSfMGHkOsA,vorosoktober,767.0,Travel & Events,124.0,272,0.0,0,0,20
3421,ppFq7HCZw3o,YeReMaT,1129.0,Film & Animation,592.0,195,5.0,1,0,20
3422,FmWbBqiCxGc,hockeygal74,1040.0,Music,256.0,13939,4.86,37,32,14
3423,ZfV6YnYAdGg,NicholasSta,960.0,Music,247.0,64658,4.69,185,245,14
3424,6ZlTND7nt4s,lenbot,1057.0,Music,249.0,2816,4.44,25,15,20
3425,7J5sBhHQjAQ,fashionartbooks,685.0,Comedy,233.0,49417,4.0,52,110,20
3426,C1BdpnU_D8s,MiniDVGL2,813.0,Music,191.0,3805,4.88,8,10,19
3427,JKUOiLUp4lg,MiniDVGL2,814.0,Music,296.0,5346,4.9,10,8,18
3428,K0mdqYq0GQM,deafpedfan,984.0,Music,600.0,719,4.33,6,2,19
3429,bMd_dXYb9yc,wardd413,927.0,Music,244.0,2138,4.5,4,3,19
3430,_KVr7VOTwTQ,SearlesWorld,543.0,News & Politics,577.0,708,5.0,1,2,0
3431,hlXVCVMr_pk,lotteryjerk,984.0,Autos & Vehicles,178.0,6656,4.32,19,23,20
3432,n5-rcMO5kj8,xTylerLeMarx,1101.0,Entertainment,251.0,750,4.43,7,17,0
3433,estWpDFXTuo,jacqu7100,860.0,Entertainment,487.0,337,5.0,2,2,0
3434,Lwe7ELuam2c,deepfry,454.0,Music,186.0,1014,5.0,2,1,0
3435,6fwsBzbKAV4,duramax6600,1063.0,Autos & Vehicles,342.0,477,5.0,3,6,20
3436,qBeWdYmratU,DeafPedestrians,1092.0,Music,501.0,164,5.0,3,2,20
3437,7rSKlk33o5M,jamesetakacs,573.0,Music,338.0,367,0.0,0,0,0
3438,troRgZhHXQ4,wardd413,952.0,Music,240.0,949,5.0,1,4,20
3439,j4hHlkqC-CM,jimfear13,1068.0,Music,302.0,346,0.0,0,2,0
3440,bOcjQbRTqO8,dsaunts3,973.0,Music,249.0,26696,4.49,82,103,20
3441,OvvnpN7MbWI,budelvideo,553.0,Music,296.0,4232,4.67,9,9,14
3442,SHTo0zqWcac,NFBCmedia,1008.0,Entertainment,1052.0,94,4.0,4,2,0
3443,H3qvKE52J6I,NFBCmedia,1008.0,Entertainment,896.0,74,3.67,3,0,0
3444,fsyT45-8hOE,NFBCmedia,1012.0,Entertainment,1026.0,39,3.0,4,0,0
3445,nDkLBSSX23A,SuteUp,1135.0,People & Blogs,177.0,96,4.56,9,14,20
3446,#NAME?,NFBCmedia,1012.0,Entertainment,959.0,41,2.33,3,1,0
3447,br8y-tCaRXs,NFBCmedia,1051.0,Entertainment,1085.0,64,4.67,3,0,0
3448,mm3F5sEAYaY,NFBCmedia,1023.0,Entertainment,1068.0,67,0.0,0,0,0
3449,kIelP3sI5C8,NFBCmedia,1023.0,Entertainment,1099.0,42,0.0,0,0,0
3450,CHZUDPmmBRo,NFBCmedia,1031.0,Entertainment,1150.0,62,5.0,1,0,0
3451,k0fiwlPOZTA,NFBCmedia,1031.0,Entertainment,819.0,52,0.0,0,0,0
3452,HYhdWVqpkWo,NFBCmedia,1017.0,Entertainment,1002.0,29,0.0,0,0,0
3453,gZ13GZgfzGQ,NephilimFree,993.0,People & Blogs,351.0,147,3.86,7,1,0
3454,6lE7iQMDELo,unsilencedbeauty,1058.0,Music,279.0,1325,4.33,3,5,0
3455,c07yjxe1evY,slammerbammer,795.0,Music,403.0,129957,4.82,292,273,20
3456,-08YZF87OBQ,WimNL,1069.0,Music,426.0,11564,4.96,26,17,14
3457,TKSe6siY5wc,jedimindless,887.0,Music,265.0,22092,4.85,72,45,20
3458,0wC_yfyiwpM,ziyulu,1053.0,Music,410.0,4149,5.0,20,11,20
3459,XGSg5s41uiM,NFBCmedia,1017.0,Entertainment,961.0,52,5.0,2,0,0
3460,vTOSSbmmWvQ,NFBCmedia,1051.0,Entertainment,1028.0,35,5.0,1,0,0
3461,RwnbEzGC5D0,gospel1992,1085.0,Music,410.0,600,5.0,1,1,20
3462,Bcp_dPVfxVY,gselander,1120.0,Music,565.0,301,5.0,1,1,0
3463,3M3JntKL4ag,gselander,1120.0,Music,539.0,166,5.0,2,4,20
3464,kFgeqTb8Fqw,gselander,1120.0,Music,260.0,165,5.0,1,1,20
3465,qOeto6Cy3ws,gselander,1120.0,Music,518.0,75,5.0,1,0,0
3466,#NAME?,gselander,1120.0,Music,311.0,83,5.0,3,1,20
3467,Dz2fUGxH_vI,gselander,1120.0,Music,596.0,49,5.0,1,1,0
3468,tgch4IkyShE,gselander,1129.0,Music,417.0,61,5.0,1,1,20
3469,KF14_JtnJSA,gselander,1130.0,Music,304.0,33,5.0,2,2,0
3470,eLzpEsF88Qo,gselander,1129.0,Music,559.0,49,0.0,0,0,0
3471,WNg1BX_QooY,gselander,1120.0,Music,620.0,66,5.0,1,0,20
3472,YImiFk3dd98,gselander,1120.0,Music,527.0,53,5.0,1,0,0
3473,BGfxaBXde50,gselander,1129.0,Music,495.0,32,5.0,1,0,0
3474,DOtCHt0NbTw,gselander,1130.0,Music,472.0,17,0.0,0,0,0
3475,Rf5z2UBH4Qk,gselander,1130.0,Music,549.0,33,0.0,0,0,0
3476,RSFeaU17Q8Y,gselander,1130.0,Music,511.0,23,0.0,0,0,0
3477,8d5N2eRa1ZE,gselander,1129.0,Music,598.0,34,5.0,1,1,0
3478,AajECl0D4uk,gselander,1120.0,Music,540.0,51,5.0,1,0,0
3479,bEzQOiNvJ_U,gselander,1130.0,Music,474.0,21,0.0,0,0,0
3480,ly78vqKqioo,gselander,1120.0,Music,548.0,66,5.0,1,0,0
3481,qUESmT_IlnM,zonamagia,1101.0,Howto & Style,157.0,71,0.0,0,0,0
3482,roUnq-zI7JU,zonamagia,1096.0,Howto & Style,239.0,486,0.0,0,1,20
3483,WGZpmhBCLc8,zonamagia,1088.0,Howto & Style,104.0,668,5.0,2,3,20
3484,lpuXdyhHbUk,zonamagia,1090.0,Howto & Style,96.0,863,3.0,1,1,20
3485,#NAME?,zonamagia,1100.0,Howto & Style,116.0,219,3.0,2,0,20
3486,bbgY_wWiADk,zonamagia,1097.0,Howto & Style,41.0,813,3.33,3,6,20
3487,qiJGt1VzAd8,zonamagia,1101.0,Howto & Style,73.0,151,0.0,0,0,0
3489,1yX_KocfhPM,zonamagia,1101.0,Howto & Style,104.0,172,0.0,0,0,0
3490,DP4saoH6m5c,zonamagia,1089.0,Howto & Style,58.0,137,0.0,0,0,0
3491,Cda1mizqQjw,apodots,711.0,Film & Animation,207.0,19515,3.29,35,23,20
3493,G_ddPKZwpT0,MagicUrzay,1002.0,Entertainment,15.0,5210,2.0,4,8,20
3494,kGdLyqPENuk,MagicUrzay,998.0,Entertainment,74.0,8821,3.89,9,31,20
3495,jTUzNBR3fUk,MagicUrzay,1000.0,Entertainment,33.0,10728,3.0,6,25,20
3496,syQzPRg6h0s,ricardoyborja,999.0,Howto & Style,290.0,9449,4.33,18,18,20
3497,vi8Mecfov-k,ricardoyborja,1016.0,Howto & Style,209.0,3489,4.75,4,14,20
3498,eXWxnFN1K2k,zonamagia,1130.0,Howto & Style,86.0,78,0.0,0,0,20
3499,HYJCIwNBqw8,Mexican107,925.0,Howto & Style,78.0,51042,3.92,24,32,14
3500,NBgRCuS1WdE,zonamagia,1128.0,Howto & Style,77.0,162,0.0,0,0,20
3501,J1RZAM8svOI,jellymaster2,624.0,Music,237.0,4563,4.79,34,8,0
3502,0VnYH-446-U,GreenCoconuts,701.0,Film & Animation,210.0,8373,4.71,63,23,20
3503,pw-UbACfvbs,narutolove22,639.0,Music,247.0,1299,4.67,9,6,0
3504,JUsmCippnIs,ricna,333.0,Film & Animation,289.0,1216,4.92,13,4,0
3505,SrijeEgphGs,hanabisai,1073.0,Film & Animation,364.0,72,0.0,0,0,0
3506,O7xkOt5p8b8,alchemyluv,1117.0,Film & Animation,224.0,84,5.0,1,4,20
3507,stu8TvX7qMo,blackbankai135,1019.0,Entertainment,238.0,428,5.0,3,2,0
3508,KwpgGWQRBAs,swifteye30,978.0,Entertainment,238.0,166,5.0,4,0,0
3509,hmMqUJiwE0Q,Inuyasha659,982.0,Music,238.0,190,5.0,2,0,0
3510,JtqYbSsKduk,NeonKisses,1126.0,Music,239.0,18,5.0,1,1,0
3511,e-IkESudHjo,ShadowTwoWho,658.0,Music,237.0,562,5.0,4,2,0
3512,cowUQNMSOe8,TheJouManne2,796.0,Music,237.0,121,5.0,1,1,0
3513,7gCgVKEPGko,ilovesonic247,711.0,Film & Animation,237.0,253,5.0,1,0,0
3514,17vtVAGnjJc,Animeadded1,795.0,Music,237.0,51,5.0,2,0,0
3515,xMLJXreqVy0,luisechaidez,765.0,Music,237.0,470,5.0,2,2,20
3516,seGMU3vXxQ8,rakay03,997.0,Film & Animation,238.0,38,0.0,0,0,0
3517,5dOvNCOdeWI,ILOVEASHKETCHUM,721.0,Film & Animation,237.0,180,5.0,1,6,0
3518,KU6EWSHL3ws,satanslayer777,948.0,Music,238.0,67,5.0,1,2,0
3519,Za0bJiONMd4,StarsxinxmyxEyes,437.0,Music,237.0,868,5.0,7,0,0
3520,yb6U_ms8q7Q,Chraper12,991.0,Entertainment,238.0,19,0.0,0,0,0
3521,5P9WsofiRdg,cbraulo,1062.0,People & Blogs,296.0,669,4.0,2,0,20
3522,K5IOokFCVYk,Lizak911,1035.0,People & Blogs,173.0,1238,3.5,4,3,20
3523,4_8MOi1GhTw,kaziek88,1096.0,People & Blogs,302.0,566,3.67,3,0,14
3524,2UIvuyy7czk,eciolinka,1039.0,People & Blogs,575.0,294,5.0,2,1,0
3525,Z3ecMobDwvc,kukuniar,1100.0,People & Blogs,193.0,280,0.0,0,2,0
3526,F7td8pAq7Ic,6honeygirl9,1050.0,Film & Animation,166.0,398,0.0,0,4,0
3527,4wISXJfC9Zo,Lusajfer,1080.0,People & Blogs,272.0,179,0.0,0,0,0
3528,QHBE7korLm8,pudzan,1070.0,People & Blogs,29.0,4698,5.0,9,1,20
3529,9bZV8fBBtqI,Lusajfer,1074.0,People & Blogs,344.0,141,0.0,0,0,20
3530,97-nEoFZdSs,Lusajfer,1037.0,People & Blogs,264.0,134,0.0,0,0,20
3531,9sdaI_PZUJU,Lusajfer,1080.0,People & Blogs,190.0,222,0.0,0,0,0
3532,gtROs8gX8oM,taekwondojanik93,1056.0,People & Blogs,335.0,150,5.0,2,6,0
3533,1HRJ3XmDbU4,truchol78,1064.0,People & Blogs,160.0,212,5.0,1,2,0
3534,mldizkiDxIs,Lusajfer,1037.0,People & Blogs,371.0,94,0.0,0,0,0
3535,bSJxMW1TdGs,KorepetycjeSzczecin,1060.0,People & Blogs,364.0,90,0.0,0,0,0
3536,fw6cTt0ptjs,Radioamator446,1110.0,People & Blogs,539.0,69,0.0,0,0,0
3537,aMiiUELLBU4,sinairairbrush,1119.0,People & Blogs,180.0,135,4.75,4,0,20
3538,Y56Xz1YXqP4,oollyy10,1111.0,People & Blogs,210.0,102,5.0,2,2,0
3539,5d7mzVxvERU,jedrekgg,1043.0,People & Blogs,338.0,64,0.0,0,0,0
3540,zGXQtaKWjD0,niteczka13,1083.0,People & Blogs,191.0,118,0.0,0,0,0
3541,hn2YV2ldnl8,999SplitSoul,968.0,Entertainment,4.0,25,0.0,0,0,0
3542,7Ryv4c6s04s,inuyashasfanaticlove,894.0,Film & Animation,9.0,667,4.67,3,1,0
3543,c3qonP-oBXo,lovesakxsas,611.0,Film & Animation,108.0,30308,4.81,197,148,19
3544,5VyeNImr4eQ,psychochickie,1035.0,Film & Animation,283.0,243,4.83,6,6,0
3545,68jXHnvZNhE,caliFOXracer150,867.0,Film & Animation,94.0,1547,4.96,23,7,20
3546,ZoDLSuSSjks,sasuke1265,928.0,Film & Animation,4.0,44,5.0,1,2,0
3547,SFNag9nJeZI,Sharingan254,1009.0,Film & Animation,5.0,17,0.0,0,0,0
3548,BrvPj0qeyf0,Sosorockgirl,761.0,Film & Animation,4.0,429,4.67,3,6,0
3549,xZhaX07l02U,ElPiggo,270.0,Film & Animation,310.0,6113,4.73,41,13,0
3550,#NAME?,shadowsword611,842.0,Film & Animation,330.0,2968,4.62,21,16,20
3551,Bx4rQ_n9WKE,TheHaunted21,799.0,Film & Animation,234.0,3537,4.84,19,14,20
3552,hMrzaJfj7jQ,kingdomheartsgod,669.0,Film & Animation,237.0,4067,4.49,35,24,0
3553,vb8aYzkMLDo,WaterGoddesss,937.0,Film & Animation,299.0,1926,4.5,6,4,0
3554,HQaa_nW5p0g,gaaralover327,953.0,People & Blogs,274.0,139,4.5,2,3,0
3555,LOaYMqbBBDQ,d4rks0nic,1009.0,Film & Animation,224.0,275,5.0,1,0,20
3556,DYQcav-pBEQ,Shikatema4eveeeer,961.0,Film & Animation,143.0,813,4.8,10,19,0
3557,COrN4qanrFg,shirekenboy1232321,612.0,Music,229.0,1004,4.12,8,8,0
3558,mqZZgJ4jzxk,IXShinigamiXI,700.0,Film & Animation,243.0,139,0.0,0,1,0
3559,6MES9WzxScE,smariemama,550.0,Entertainment,83.0,4317,4.92,38,20,0
3560,Fu56ig85vbI,DesertxRosexTemari,795.0,Entertainment,234.0,3631,4.9,49,28,20
3561,Td29-SApubM,AssociatedPress,1081.0,News & Politics,63.0,63268,4.77,132,96,20
3562,Z60CwNXMD64,cmm98,706.0,Sports,24.0,7858,4.75,12,17,14
3563,vvjAIrF2iRs,AssociatedPress,1091.0,News & Politics,57.0,3344,4.77,13,7,20
3564,-HaI1et-9_U,NyxSky,795.0,Entertainment,429.0,1248,5.0,6,4,0
3565,kco_5DT7ppA,NyxSky,796.0,Entertainment,577.0,941,5.0,4,0,0
3566,l1vKmyKeW_0,NyxSky,795.0,Entertainment,492.0,845,5.0,4,1,0
3567,KdhMP82ZxHU,deaconbombwrestling,1128.0,Sports,60.0,803,5.0,10,8,20
3568,oNXQVQ1OeKk,Deos19833,1073.0,Sports,76.0,489,4.0,1,4,20
3569,dyfDISCKC5M,Sephirothkiller,1066.0,Music,565.0,4285,4.57,14,6,20
3570,Nsn-dItaKng,flock101,1125.0,Comedy,52.0,154,0.0,0,0,0
3571,v5Q05GWLwv0,Rapshite,1051.0,Music,272.0,33388,4.46,28,19,20
3572,xFNY8r_lrIs,911stealth,921.0,Autos & Vehicles,191.0,85201,3.77,61,145,20
3573,sGEkP1F-tgQ,rightful8912,1055.0,Music,324.0,2148,5.0,8,9,20
3574,HosfGh9UvAA,Dirkovic80,1006.0,Music,214.0,5753,5.0,20,22,20
3575,SWIfZxc0WbA,philbo67,1088.0,Music,235.0,3498,5.0,9,9,20
3576,PhoNQl2nCmM,reutersvideo,1102.0,News & Politics,114.0,17292,4.72,36,26,20
3577,bWQZr3gJ8to,Blueiscoool,1065.0,Pets & Animals,84.0,68280,4.66,88,98,20
3578,WaVHxnsjXuw,KingBack187,1019.0,Music,234.0,4740,5.0,11,13,20
3579,JiGrAP_mZxs,Blueiscoool,1076.0,Pets & Animals,66.0,61779,4.7,98,61,20
3580,nTvgKVst_UI,vams88,832.0,Entertainment,42.0,99869,4.45,47,28,14
3581,6Qct5slDG14,TheBiggy,1108.0,Film & Animation,256.0,36449,4.0,34,45,20
3582,sNSxUqe91tA,nismojoe,699.0,Entertainment,512.0,1717986,4.46,5706,7048,14
3583,PNE-gHk8bkI,SciA,694.0,Entertainment,338.0,28829,4.68,319,476,20
3584,kZ79IUl1I4E,thegoldglove07,1014.0,Film & Animation,582.0,25801,4.15,192,517,20
3585,N4mo9ZIHLSw,jawnv6,637.0,Entertainment,48.0,40191,4.4,107,331,20
3586,dLxWIlxDiRY,angelofevil69,704.0,Entertainment,595.0,182615,4.48,770,1487,20
3587,HNYWUOPkqp0,HOOPfilms,1123.0,Entertainment,384.0,1649,4.75,16,46,20
3588,ZPyq_6c5tZc,thegoldglove07,1058.0,Entertainment,569.0,11801,4.56,94,246,20
3589,oi86ow-RfyU,fishey12,769.0,Entertainment,96.0,299339,4.83,2063,1278,14
3590,PI5oSVe7XyY,IrishJugernaut8,1121.0,Entertainment,454.0,4438,4.75,80,112,20
3591,K4i7PEClSF8,angelofevil69,691.0,Entertainment,238.0,75573,5.0,4,588,20
3592,IJ3CBkkI3FQ,iheartvanessa,717.0,Entertainment,226.0,9071,3.75,59,106,0
3593,dXHNK6vA8Ck,Whiteboybeballin,960.0,Autos & Vehicles,586.0,27660,4.48,142,354,20
3594,adwXTA5weFs,nismojoe,739.0,Entertainment,522.0,272509,4.47,801,1430,14
3595,ks2I3Ipo3YA,SeanHopps,898.0,Entertainment,487.0,3647,4.47,19,56,20
3596,tArrIBuVZoc,troythe4wdude,978.0,Entertainment,390.0,4349,4.06,35,57,20
3597,M7hXn2v1Tyk,thegoldglove07,1085.0,Entertainment,346.0,1958,4.26,34,79,20
3598,smDxVwCklsg,JaKeDaBeAsTx,1062.0,Entertainment,336.0,3719,4.36,25,74,0
3599,BWb5AP8YCBk,nismojoe,658.0,Entertainment,538.0,55689,3.96,276,327,20
3600,cW4Ey9vTllY,Lordgrunty,749.0,Entertainment,596.0,66447,4.01,392,1107,20
3601,ju8v3DwlL6w,razledazlezombie,992.0,Comedy,201.0,43,0.0,0,0,0
3602,WUubKNgopvc,iowholiday,551.0,People & Blogs,96.0,110,5.0,2,0,0
3603,HS2J3BvZoPU,Beckysillyface,879.0,People & Blogs,139.0,97,0.0,0,1,0
3604,0t0WXGAiztw,disneygirl1986,671.0,Comedy,184.0,170,0.0,0,0,0
3605,M4INsIKXw4Y,Zakkaroobear,538.0,People & Blogs,8.0,557,3.0,2,2,0
3606,TqE-i-vainA,xtremskier,1041.0,Comedy,253.0,103,0.0,0,3,0
3607,jhrOH88Tv-0,guillensgurl,1076.0,Entertainment,51.0,100,0.0,0,0,0
3608,mLMPJul72qU,xlucexluvsxyoox,1014.0,Sports,257.0,467,4.0,4,4,0
3609,H5zJVjPgcfs,hansshna,589.0,People & Blogs,154.0,225,0.0,0,0,0
3610,GtZ_7uhWRtc,z0e10,966.0,People & Blogs,137.0,63,0.0,0,0,0
3611,FrHoVAzDCQA,Boyde15,887.0,People & Blogs,20.0,43,0.0,0,0,0
3612,5EEU3cW4D_k,mysticdragon234,1033.0,Comedy,196.0,27,3.0,1,3,0
3613,#NAME?,hischic12345,1079.0,Entertainment,292.0,22,2.0,1,0,0
3614,qnC9R2g4B9Y,000ILoveNaruto000,776.0,Comedy,116.0,194,5.0,5,6,0
3615,7S0T7z4NX10,spiffcorgi,1028.0,People & Blogs,411.0,484,5.0,2,0,20
3616,ZRZ31bzQJNA,Captainsushii,1009.0,Comedy,68.0,88,0.0,0,1,0
3617,OVzKjySOlh4,iggabiggaboo,730.0,Comedy,373.0,109,5.0,5,1,0
3618,d02ShaFfeUo,lady0basket0case,726.0,People & Blogs,58.0,222,4.6,5,6,0
3619,gIcZM7nShaY,Billie810,898.0,People & Blogs,23.0,166,1.0,1,0,0
3620,cWmVgPorJWs,askmiss,1037.0,Entertainment,36.0,22,0.0,0,0,0
3621,cT2Bb8r134E,HeartArrowSubs,1110.0,Film & Animation,321.0,22112,4.91,122,118,20
3622,RB9zuq2jJ9A,HeartArrowSubs,1101.0,Film & Animation,515.0,18256,4.95,103,63,20
3623,Ky1roFIJ6UE,Limuri,645.0,Film & Animation,231.0,75160,4.84,340,154,20
3624,USXu0GGFpVU,dreamgirlannie,405.0,Music,302.0,101317,4.89,325,148,20
3625,XAgEFctfWR0,HeartArrowSubs,1079.0,Film & Animation,396.0,21649,4.94,120,105,20
3626,tyUXmYQDGbA,animegrl5819,497.0,Entertainment,234.0,42154,4.85,117,50,20
3627,nJ490vcTOWM,Ashley9305,401.0,Music,119.0,12388,4.85,48,14,20
3628,EoaI9RFEddg,Sakura773406,881.0,Entertainment,444.0,54296,4.94,229,80,20
3629,dgHCFoCOYxA,HeartArrowSubs,1081.0,Film & Animation,557.0,23904,4.9,135,135,20
3630,cYbVkXai6Ec,HeartArrowSubs,1098.0,Film & Animation,401.0,23323,4.99,97,94,20
3631,1-OKwxH9H2k,HippoandYuuri4ever,524.0,Film & Animation,533.0,19885,4.81,88,52,20
3632,yo64y5oLWIM,HeartArrowSubs,1054.0,Film & Animation,497.0,23681,4.91,145,99,20
3633,Taft80OHVG8,HeartArrowSubs,1061.0,Film & Animation,474.0,20760,4.94,103,52,20
3634,X8LMuZUEzIs,LuchiaNanamiii,1109.0,Film & Animation,521.0,1700,4.95,19,5,20
3635,0kcXttxWyi8,LuchiaNanamiii,1109.0,Film & Animation,537.0,1578,5.0,18,17,20
3636,S2gYL4gbGCs,4k4rii,926.0,Film & Animation,546.0,67532,4.69,142,106,20
3637,lBaSAkDjw8A,strawberryxxx,491.0,Film & Animation,257.0,114952,4.86,256,91,20
3638,Sdh_WkOPG4A,isearchforfullmoons,517.0,Film & Animation,353.0,62131,4.87,253,99,20
3639,37J1QSHt4dQ,4k4rii,926.0,Film & Animation,429.0,63666,4.61,161,198,20
3640,FNHw-ws8OoA,LuchiaNanamiii,1109.0,Film & Animation,401.0,1529,5.0,13,2,20
3641,dF9wIG6-c6Q,X7kai3,1067.0,Music,377.0,783,3.86,7,10,20
3642,ziUpsTWgnUg,thejoshregan,1031.0,Music,124.0,2670,4.92,39,36,20
3643,rv48xQuckAA,dullsville,670.0,Music,423.0,39368,4.5,28,90,20
3644,OiLDmrtuquY,rycooderfanclub,844.0,Music,405.0,2488,4.75,4,5,20
3645,pblcij0KV8s,rycooderfanclub,859.0,Music,248.0,2897,5.0,6,3,20
3646,D-m4ebuS8yw,jobrofan16,1125.0,Entertainment,59.0,229,5.0,2,7,20
3647,JvN8s9FBjCg,chisholmgirl,1056.0,Music,13.0,2942,5.0,5,2,20
3648,arZ8P0gFu_A,Rapshite,1059.0,Music,210.0,12467,5.0,16,7,20
3649,-5wGZumPdbs,Onryou236,878.0,Entertainment,176.0,9434,3.62,13,4,20
3650,HPy3cfxuKxk,sweenese24,918.0,Music,282.0,33233,4.73,113,152,14
3651,fGsdmatheSk,animelex585,753.0,Music,204.0,503053,4.76,2062,2510,14
3652,PvgstUuvO_Q,taytaybaby25,885.0,Film & Animation,289.0,12613,4.91,96,73,14
3653,xLvPv3a7kMo,Lyricalation,935.0,Music,238.0,15500,0.0,0,56,20
3654,8B1X9fC12Kc,MoThugginLove,908.0,Music,219.0,20551,4.64,56,53,14
3655,bWHjipYau2s,cheezerocks,954.0,Music,280.0,3937,5.0,7,7,20
